Id_grp_generique;libelle_gp_gen;type_generique;num_tri
1341;ENALAPRIL (MALEATE D') 20 mg + LERCANIDIPINE (CHLORHYDRATE DE) 10 mg - ZANEXTRA 20 mg/10 mg, comprimé pelliculé;1;2
1342;ENALAPRIL (MALEATE D') 20 mg + LERCANIDIPINE (CHLORHYDRATE DE) 20 mg - ZANEXTRA 20 mg/20 mg, comprimé pelliculé;1;3
1343;ATAZANAVIR (SULFATE D') équivalant à ATAZANAVIR 150 mg - REYATAZ 150 mg, gélule;1;5
1344;ATAZANAVIR (SULFATE D') équivalant à ATAZANAVIR 200 mg - REYATAZ 200 mg, gélule;1;4
1345;ATAZANAVIR (SULFATE D') équivalant à ATAZANAVIR 300 mg - REYATAZ 300 mg, gélule;1;2
1346;ATENOLOL 50 mg + NIFEDIPINE 20 mg - TENORDATE, gélule;1;2
1347;PEMETREXED DISODIQUE équivalant à PEMETREXED 100 mg - PEMETREXED 100 mg - ALIMTA 100 mg, poudre pour solution à diluer pour perfusion;1;2
1348;PEMETREXED DISODIQUE équivalant à PEMETREXED 500 mg - PEMETREXED 500 mg - ALIMTA 500 mg, poudre pour solution à diluer pour perfusion;1;6
1349;DIAZEPAM 10 mg/2 mL - VALIUM ROCHE 10 mg/2 ml, solution injectable;1;2
1350;CARVEDILOL 3,125 mg - KREDEX 3,125 mg, comprimé sécable;0;1
1351;IMATINIB (MESILATE D') équivalant à IMATINIB 100 mg - GLIVEC 100 mg, gélule;0;1
1352;MOXIFLOXACINE (CHLORHYDRATE DE) équivalant à MOXIFLOXACINE 400 mg/250 mL - IZILOX 400 mg/250 ml, solution pour perfusion;0;1
1353;SILDÉNAFIL (CITRATE DE) équivalant à SILDÉNAFIL 20 mg - REVATIO 20 mg, comprimé pelliculé;1;5
1354;OXYCODONE (CHLORHYDRATE D') 5 mg - OXYNORM 5 mg, gélule;1;3
1355;OXYCODONE (CHLORHYDRATE D') 10 mg - OXYNORM 10 mg, gélule;1;2
1356;OXYCODONE (CHLORHYDRATE D') 20 mg - OXYNORM 20 mg, gélule;1;3
1357;BECLOMETASONE (DIPROPIONATE DE) 400 microgrammes/1 mL - BECLOSPIN 400 microgrammes/1 ml, suspension pour inhalation par nébuliseur;0;1
1358;BECLOMETASONE (DIPROPIONATE DE) 800 microgrammes/2 mL - BECLOSPIN 800 microgrammes/2 ml, suspension pour inhalation par nébuliseur;0;1
1359;BIMATOPROST 0,3 mg/mL - LUMIGAN 0,3 mg/ml, collyre en solution;0;1
1360;BIMATOPROST 0,1 mg/mL - LUMIGAN 0,1 mg/ml, collyre en solution;1;3
1361;TENOFOVIR DISOPROXIL (FUMARATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg - TENOFOVIR DISOPROXIL (SUCCINATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg - TENOFOVIR DISOPROXIL (PHOSPHATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg - VIREAD 245 mg, comprimé pelliculé;1;6
1362;ABACAVIR (SULFATE D') équivalant à ABACAVIR 600 mg + LAMIVUDINE 300 mg - ABACAVIR 600 mg + LAMIVUDINE 300 mg - KIVEXA 600 mg/300 mg, comprimé pelliculé;1;7
1363;CHLORHEXIDINE (DIGLUCONATE DE) 0,250 g pour 100 mL + CHLORURE DE BENZALKONIUM 0,025 g pour 100 mL + ALCOOL BENZYLIQUE 4 mL pour 100 mL - BISEPTINE, solution pour application locale;0;1
1364;CISPLATINE 1 mg/1 mL - PLATINOL 1 mg/ml, solution pour perfusion;1;2
1365;DESFLURANE 100 % - SUPRANE, liquide pour inhalation par vapeur;1;2
1366;ERYTHROMYCINE (LACTOBIONATE D') équivalant à ERYTHROMYCINE 500 mg - ERYTHROCINE 0,5 g, lyophilisat pour usage parentéral (IV);0;1
1367;ERYTHROMYCINE (LACTOBIONATE D') équivalant à ERYTHROMYCINE 1 g - ERYTHROCINE 1 g I.V., lyophilisat pour préparation injectable;0;1
1368;PARACETAMOL 400 mg + CAFEINE 50 mg + CODEINE (PHOSPHATE DE) HEMIHYDRATE 20 mg - PRONTALGINE, comprimé;0;1
1369;GANCICLOVIR SODIQUE 500 mg - CYMEVAN 500 mg, poudre pour solution à diluer pour perfusion;0;1
1370;ABACAVIR (SULFATE D') équivalant à ABACAVIR 300 mg - ABACAVIR 300 mg - ZIAGEN 300 mg, comprimé pelliculé;1;3
1371;EMTRICITABINE 200 mg + TENOFOVIR DISOPROXIL (FUMARATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg - EMTRICITABINE 200 mg + TENOFOVIR DISOPROXIL (SUCCINATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg - EMTRICITABINE 200 mg + TENOFOVIR DISOPROXIL (PHOSPHATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg - EMTRICITABINE 200 mg + TENOFOVIR DISOPROXIL 245 mg - TRUVADA 200 mg/245 mg, comprimé pelliculé;1;5
1372;IVABRADINE (CHLORHYDRATE D') équivalant à IVABRADINE 5 mg - PROCORALAN 5 mg, comprimé pelliculé;1;12
1373;IVABRADINE (CHLORHYDRATE D') équivalant à IVABRADINE 7,5 mg - PROCORALAN 7,5 mg, comprimé pelliculé;1;4
1374;LAMIVUDINE 100 mg - ZEFFIX 100 mg, comprimé pelliculé;0;1
1375;URAPIDIL 30 mg - EUPRESSYL LP 30 mg, gélule à libération prolongée - MEDIATENSYL LP 30 mg, gélule à libération prolongée;1;12
1376;URAPIDIL 60 mg - EUPRESSYL LP 60 mg, gélule à libération prolongée  - MEDIATENSYL LP 60 mg, gélule à libération prolongée;1;11
1377;TRAVOPROST 40 microgrammes/ml - TRAVATAN 40 microgrammes/ml, collyre en solution;1;3
1378;ISOSORBIDE (DINITRATE D’) 10 mg/10 mL - RISORDAN 10 mg/10 ml, solution injectable (IV, intracoronaire) en ampoule;1;2
1380;CASPOFUNGINE (ACETATE DE) ((CHAMPIGNONS/GLAREA LOZOYENSIS)) équivalant à CASPOFUNGINE 50 mg - CANCIDAS 50 mg, poudre pour solution à diluer pour perfusion;1;13
1381;CASPOFUNGINE (ACETATE DE) ((CHAMPIGNONS/GLAREA LOZOYENSIS)) équivalant à CAPSOFUNGINE 70 mg - CANCIDAS 70 mg, poudre pour solution à diluer pour perfusion;1;12
1383;CINACALCET (CHLORHYDRATE DE) équivalant à CINACALCET 30 mg - MIMPARA 30 mg, comprimé pelliculé;1;11
1384;CINACALCET (CHLORHYDRATE DE) équivalant à CINACALCET 60 mg - MIMPARA 60 mg, comprimé pelliculé;0;1
1385;CINACALCET (CHLORHYDRATE DE) équivalant à CINACALCET 90 mg - MIMPARA 90 mg, comprimé pelliculé;1;10
1386;TADALAFIL 20 mg - ADCIRCA 20 mg, comprimé pelliculé;0;1
1387;DARUNAVIR (ETHANOLATE DE) équivalant à DARUNAVIR 75 mg - DARUNAVIR (PROPYLENE GLYCOLATE DE) équivalant à DARUNAVIR 75 mg - DARUNAVIR 75 mg - PREZISTA 75 mg, comprimé pelliculé;1;4
1388;DARUNAVIR (ETHANOLATE DE) équivalant à DARUNAVIR 150 mg - DARUNAVIR (PROPYLENE GLYCOLATE DE) équivalant à DARUNAVIR 150 mg - DARUNAVIR 150 mg - PREZISTA 150 mg, comprimé pelliculé;1;4
1389;DARUNAVIR (ETHANOLATE DE) équivalant à DARUNAVIR 300 mg - DARUNAVIR (PROPYLENE GLYCOLATE DE) équivalant à DARUNAVIR 300 mg - DARUNAVIR 300 mg - PREZISTA 300 mg, comprimé pelliculé;1;2
1390;DARUNAVIR (ETHANOLATE DE) équivalant à DARUNAVIR 400 mg - DARUNAVIR (PROPYLENE GLYCOLATE DE) équivalant à DARUNAVIR 400 mg - DARUNAVIR 400 mg - PREZISTA 400 mg, comprimé pelliculé;0;1
1391;DARUNAVIR (ETHANOLATE DE) équivalant à DARUNAVIR 600 mg - DARUNAVIR (PROPYLENE GLYCOLATE DE) équivalant à DARUNAVIR 600 mg - DARUNAVIR 600 mg - PREZISTA 600 mg, comprimé pelliculé;1;10
1392;DARUNAVIR (ETHANOLATE DE) équivalant à DARUNAVIR 800 mg - DARUNAVIR (PROPYLENE GLYCOLATE DE) équivalant à DARUNAVIR 800 mg - DARUNAVIR 800 mg - PREZISTA 800 mg, comprimé pelliculé;0;1
1393;FONDAPARINUX SODIQUE 2,5 mg/0,5 mL - ARIXTRA 2,5 mg/0,5 ml, solution injectable en seringue pré-remplie;1;2
1394;FONDAPARINUX SODIQUE 5 mg/0,4 mL - ARIXTRA 5 mg/0,4 ml, solution injectable en seringue pré-remplie;1;2
1395;FONDAPARINUX SODIQUE 7,5 mg/0,6 mL - ARIXTRA 7,5 mg/0,6 ml, solution injectable en seringue pré-remplie;1;2
1396;FONDAPARINUX SODIQUE 10 mg/0,8 mL- ARIXTRA 10 mg/0,8 ml, solution injectable en seringue pré-remplie;0;1
1397;NÉVIRAPINE ANHYDRE 400 mg - VIRAMUNE 400 mg, comprimé à libération prolongée;1;7
1398;TIBOLONE 2,5 mg - LIVIAL 2,5 mg, comprimé;0;1
1399;ACIDE GADOTÉRIQUE 0,5 mmol/mL - DOTAREM 0,5 mmol/mL, solution injectable en seringue pré-remplie;0;1
1401;AMLODIPINE (BESILATE D') équivalant à AMLODIPINE 5 mg + VALSARTAN 80 mg - EXFORGE 5 mg/80 mg, comprimé pelliculé;1;6
1402;AMLODIPINE (BESILATE D') équivalant à AMLODIPINE 5 mg + VALSARTAN 160 mg - EXFORGE 5 mg/160 mg, comprimé pelliculé;1;8
1403;AMLODIPINE (BESILATE D') équivalant à AMLODIPINE 10 mg + VALSARTAN 160 mg - EXFORGE 10 mg/160 mg, comprimé pelliculé;0;1
1404;BISACODYL 5 mg - DULCOLAX 5 mg, comprimé enrobé gastro-résistant;1;7
1405;OSELTAMIVIR (PHOSPHATE D') équivalant à OSELTAMIVIR 30 mg - TAMIFLU 30 mg, gélule;1;3
1406;OSELTAMIVIR (PHOSPHATE D') équivalant à OSELTAMIVIR 45 mg - TAMIFLU 45 mg, gélule;0;1
1407;OSELTAMIVIR (PHOSPHATE D') équivalant à OSELTAMIVIR 75 mg - TAMIFLU 75 mg, gélule;1;2
1408;HYDROCORTISONE (HEMISUCCINATE SODIQUE D') équivalant à HYDROCORTISONE 100 mg - HYDROCORTISONE UPJOHN 100 mg, préparation injectable;0;1
1409;ALENDRONATE MONOSODIQUE TRIHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 2800 UI - ALENDRONATE DE SODIUM MONOHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 2800 UI - FOSAVANCE 70 mg/2800 UI, comprimé - ADROVANCE 70 mg/2800 UI, comprimé -;1;11
1410;ALENDRONATE MONOSODIQUE TRIHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 5600 UI - ALENDRONATE DE SODIUM MONOHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 5600 UI - FOSAVANCE 70 mg/5600 UI, comprimé -  ADROVANCE 70 mg/5600 UI, comprimé;1;10
1411;SÉVÉLAMER (CARBONATE DE) 2,4 g - RENVELA 2,4 g, poudre pour suspension buvable;1;5
1412;SODIUM (FUSIDATE DE) 250 mg - FUCIDINE 250 mg, comprimé pelliculé;1;5
1413;CYAMEMAZINE (TARTRATE DE) équivalant à CYAMEMAZINE 25 mg - TERCIAN 25 mg, comprimé pelliculé sécable;0;1
1414;EFAVIRENZ 600 mg + EMTRICITABINE 200 mg + TENOFOVIR DISOPROXIL (FUMARATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg  - EFAVIRENZ 600 mg + EMTRICITABINE 200 mg + TENOFOVIR DISOPROXIL (PHOSPHATE DE) équivalant à TENOFOVIR DISOPROXIL 245 mg - EFAVIRENZ 600 mg + EMTRICITABINE 2;1;6
1415;ENTECAVIR 0,5 mg - BARACLUDE 0,5 mg, comprimé pelliculé;1;2
1416;ENTECAVIR 1 mg - BARACLUDE 1 mg, comprimé pelliculé;1;13
1417;EZETIMIBE 10 mg + SIMVASTATINE 20 mg - INEGY 10 mg/20 mg, comprimé;1;5
1418;EZETIMIBE 10 mg + SIMVASTATINE 40 mg - INEGY 10 mg/40 mg, comprimé;1;3
1419;FEBUXOSTAT 80 mg - ADENURIC 80 mg, comprimé pelliculé;1;12
1420;FEBUXOSTAT 120 mg - ADENURIC 120 mg, comprimé pelliculé;1;13
1421;SOLIFENACINE (SUCCINATE DE) 5 mg - VESICARE 5 mg, comprimé pelliculé;1;2
1422;SOLIFENACINE (SUCCINATE DE) 10 mg - VESICARE 10 mg, comprimé pelliculé;1;8
1423;ENALAPRIL (MALEATE D')  20 mg + LERCANIDIPINE (CHLORHYDRATE DE) 10 mg - LERCAPRESS 20 mg/10 mg, comprimé pelliculé;0;1
1424;OMEPRAZOLE MAGNESIUM équivalant à OMEPRAZOLE 10 mg - OMEPRAZOLE BAYER 10 mg, comprimé gastro-résistant;0;1
1425;TENOFOVIR DISOPROXIL (FUMARATE DE) équivalant à TENOFOVIR DISOPROXIL 123 mg - VIREAD 123 mg, comprimé pelliculé;0;1
1426;TENOFOVIR DISOPROXIL (FUMARATE DE) équivalant à TENOFOVIR DISOPROXIL 163 mg - VIREAD 163 mg, comprimé pelliculé;0;1
1427;TENOFOVIR DISOPROXIL (FUMARATE DE) équivalant à TENOFOVIR DISOPROXIL 204 mg  - VIREAD 204 mg, comprimé pelliculé;1;2
1428;TERLIPRESSINE (ACÉTATE DE) 1 mg - GLYPRESSINE 1 mg/8,5 ml, solution injectable;0;1
1429;BIMATOPROST 0,3 mg + TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg - GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution;1;4
1430;BRIMONIDINE (TARTRATE DE) 2 mg + TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg - COMBIGAN 2 mg/ml + 5 mg/ml, collyre en solution;0;1
1434;ERTAPENEM SODIQUE équivalant à ERTAPENEM 1 g - INVANZ 1 g, poudre pour solution à diluer pour perfusion;1;6
1435;FULVESTRANT 250 mg - FASLODEX 250 mg, solution injectable;1;4
1436;TRAVOPROST 40 microgrammes + TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg - DUOTRAV 40 microgrammes/ml + 5 mg/ml, collyre en solution;1;3
1437;MÉTHYLPHÉNIDATE (CHLORHYDRATE DE) 18 mg - CONCERTA LP 18 mg, comprimé à libération prolongée;0;1
1438;MÉTHYLPHÉNIDATE (CHLORHYDRATE DE) 36 mg - CONCERTA LP 36 mg, comprimé à libération prolongée;0;1
1439;MÉTHYLPHÉNIDATE (CHLORHYDRATE DE) 54 mg - CONCERTA LP 54 mg, comprimé à libération prolongée;0;1
1440;VARDENAFIL (CHLORHYDRATE DE) TRIHYDRATE équivalant à VARDENAFIL 5 mg - LEVITRA 5 mg, comprimé pelliculé;1;4
1441;VARDENAFIL (CHLORHYDRATE DE) TRIHYDRATE équivalant à VARDENAFIL 10 mg - LEVITRA 10 mg, comprimé pelliculé;0;1
1442;VARDENAFIL (CHLORHYDRATE DE) TRIHYDRATE équivalant VARDENAFIL 20 mg - LEVITRA 20 mg, comprimé pelliculé;1;5
1443;ACIDE CARGLUMIQUE 200 mg - CARBAGLU 200 mg, comprimé dispersible;1;2
1446;PROPAFENONE (CHLORHYDRATE DE) 300 mg - RYTHMOL 300 mg, comprimé pelliculé sécable;1;3
1447;DAPTOMYCINE 350 mg - CUBICIN 350 mg, poudre pour solution injectable ou pour perfusion;1;7
1448;DAPTOMYCINE 500 mg - CUBICIN 500 mg, poudre pour solution injectable ou pour perfusion;1;4
1449;FENTICONAZOLE (NITRATE DE) 2% - LOMEXIN 2 POUR CENT, crème;1;2
1451;VILDAGLIPTINE 50 mg + METFORMINE (CHLORHYDRATE DE) 1000 mg - EUCREAS 50 mg/1000 mg, comprimé pelliculé;1;7
1452;VILDAGLIPTINE 50 mg + METFORMINE (CHLORHYDRATE DE) 850 mg  - EUCREAS 50 mg/850 mg, comprimé pelliculé;0;1
1453;NITISINONE 2 mg - ORFADIN 2 mg, gélule;1;3
1454;NITISINONE 10 mg - ORFADIN 10 mg, gélule;1;3
1455;NITISINONE 5 mg -  ORFADIN 5 mg, gélule;0;1
1456;LACIDIPINE 2 mg - CALDINE 2 mg, comprimé pelliculé;0;1
1457;DICLOFENAC SODIQUE 75 mg - VOLTARENE LP 75 mg, comprimé enrobé à libération prolongée;0;1
1458;TRIMEBUTINE (MALEATE DE) 50 mg/5 mL- DEBRIDAT 50 mg/5 ml, solution injectable en ampoule;1;2
1459;CARBOCISTEINE 750 mg  - RHINATHIOL EXPECTORANT CARBOCISTEINE 750 mg/10 ml ADULTES SANS SUCRE, gel oral en sachet édulcoré à la saccharine sodique;0;1
1460;ABACAVIR 300 mg + LAMIVUDINE 150 mg + ZIDOVUDINE 300 mg - TRIZIVIR 300 mg / 150 mg / 300 mg, comprimé pelliculé;1;2
1461;ANAGRELIDE (CHLORHYDRATE D') MONOHYDRATE  équivalant à ANAGRELIDE 0,5 mg - XAGRID 0,5 mg, gélule;1;6
1462;MYCOPHENOLATE SODIQUE équivalant à ACIDE MYCOPHENOLIQUE 180 mg - MYFORTIC 180 mg, comprimé gastro-résistant;1;2
1463;MYCOPHENOLATE SODIQUE équivalant à ACIDE MYCOPHENOLIQUE 360 mg - MYFORTIC 360 mg, comprimé gastro-résistant;0;1
1464;CLOFARABINE 1 mg/1 mL - EVOLTRA 1 mg/ml, solution à diluer pour perfusion;1;5
1466;EPTIFIBATIDE 0,75 mg/mL - INTEGRILIN 0,75 mg/ml, solution pour perfusion;1;2
1467;EPTIFIBATIDE 2 mg/mL - INTEGRILIN 2 mg/ml, solution injectable;0;1
1468;EVEROLIMUS 10 mg - AFINITOR 10 mg, comprimé;1;3
1469;EVEROLIMUS 2,5 mg - AFINITOR 2,5 mg, comprimé;1;6
1470;EVEROLIMUS 5 mg- AFINITOR 5 mg, comprimé;1;4
1471;PALONOSETRON (CHLORHYDRATE DE) équivalent à PALONOSETRON 50 microgrammes/mL - ALOXI 250 microgrammes, solution injectable;0;1
1472;PERINDOPRIL TERT-BUTYLAMINE 4 mg - PERINDOPRIL ARGININE 5 mg + AMLODIPINE (BESILATE DE) équivalent à AMLODIPINE 10 mg - COVERAM 5 mg/10 mg, comprimé;1;3
1474;PERINDOPRIL TERT-BUTYLAMINE 4 mg- PERINDOPRIL ARGININE 5 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg- COVERAM 5 mg/5 mg, comprimé;1;8
1475;PERINDOPRIL TERT-BUTYLAMINE 8 mg - PERINDOPRIL ARGININE 10 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 10 mg - COVERAM 10 mg/10 mg, comprimé;1;7
1476;PERINDOPRIL TERT-BUTYLAMINE 8 mg- PERINDOPRIL ARGININE 10 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg- COVERAM 10 mg/5 mg, comprimé;1;8
1477;ACIDE TRANEXAMIQUE 0,5 g/5 mL - EXACYL 0,5 g/5 ml I.V., solution injectable;1;5
1478;BLÉOMYCINE (SULFATE DE) équivalant à BLEOMYCINE 15 mg (correspondant à 15 000 UI) - BLEOMYCINE BELLON 15 mg, poudre pour solution injectable;1;2
1479;BORTEZOMIB 3,5 mg - VELCADE 3,5 mg, poudre pour solution injectable;1;11
1480;BORTEZOMIB 1 mg - VELCADE 1 mg, poudre pour solution injectable;1;6
1482;ETOPOSIDE 20 mg/mL- VEPESIDE 100 mg/5 ml, solution pour perfusion;1;2
1483;PROPRANOLOL (CHLORHYDRATE DE) 5 mg/5 mL - KARNODYL 5 mg/5 ml, solution injectable en ampoule;1;2
1484;APREPITANT 125 mg - EMEND 125 mg, gélule;0;1
1485;APREPITANT 125 mg et APREPITANT 80 mg- EMEND 125 mg, gélule et EMEND 80 mg, gélule;1;11
1486;APREPITANT 80 mg - EMEND 80 mg, gélule;1;6
1487;BIVALIRUDINE (TRIFLUOROACETATE DE) HYDRATE équivalant à BIVALIRUDINE 250 mg - BIVALIRUDINE 250 mg - ANGIOX 250 mg, poudre pour solution à diluer pour solution injectable ou pour perfusion;1;2
1488;CALCIPOTRIOL MONOHYDRATE équivalant à CALCIPOTRIOL 50 microgrammes/g + DIPROPRIONATE DE BETAMETHASONE équivalant à 0,5 mg/g - DAIVOBET 50 microgrammes/0,5 mg/g, pommade;1;3
1489;ERLOTINIB (CHLORHYDRATE D') équivalant à ERLOTINIB 25 mg - TARCEVA 25 mg, comprimé pelliculé;1;2
1490;ERLOTINIB (CHLORHYDRATE D') équivalant à ERLOTINIB 100 mg - TARCEVA 100 mg, comprimé pelliculé;1;7
1491;ERLOTINIB (CHLORHYDRATE D') équivalant à ERLOTINIB 150 mg - TARCEVA 150 mg, comprimé pelliculé;1;2
1492;LACOSAMIDE 50 mg - VIMPAT 50 mg, comprimé pelliculé;1;2
1493;LACOSAMIDE 100 mg - VIMPAT 100 mg, comprimé pelliculé;1;5
1494;LACOSAMIDE 200 mg - VIMPAT 200 mg, comprimé pelliculé;1;6
1495;MEPIVACAINE (CHLORHYDRATE DE) 10 mg/mL - CARBOCAINE 10 mg/ml, solution injectable;1;2
1496;MEPIVACAINE (CHLORHYDRATE DE) 20 mg/mL - CARBOCAINE 20 mg/ml, solution injectable;1;2
1497;RIVAROXABAN 10 mg - XARELTO 10 mg, comprimé pelliculé;1;6
1498;RIVAROXABAN 15 mg - XARELTO 15 mg, comprimé pelliculé;1;6
1499;RIVAROXABAN 20 mg - XARELTO 20 mg, comprimé pelliculé;1;11
1500;SITAGLIPTINE (PHOSPHATE DE) MONOHYDRATE équivalant à SITAGLIPTINE 25 mg - SITAGLIPTINE (MALATE DE) équivalant à SITAGLIPTINE 25 mg - JANUVIA 25 mg, comprimé pelliculé;1;3
1501;SITAGLIPTINE (PHOSPHATE DE) MONOHYDRATE équivalant à SITAGLIPTINE 50 mg - SITAGLIPTINE (MALATE DE) équivalant à SITAGLIPTINE 50 mg - JANUVIA 50 mg, comprimé pelliculé;0;1
1502;SITAGLIPTINE (PHOSPHATE DE) MONOHYDRATE équivalant à SITAGLIPTINE 100 mg - SITAGLIPTINE (MALATE DE) équivalant à SITAGLIPTINE 100 mg - JANUVIA 100 mg, comprimé pelliculé;1;2
1503;LACOSAMIDE 150 mg - VIMPAT 150 mg, comprimé pelliculé;1;5
1505;SUNITINIB (MALATE DE) équivalant à SUNITINIB 12,5 mg  - SUNITINIB 12,5 mg - SUTENT 12,5 mg, gélule;1;11
1506;SUNITINIB (MALATE DE) équivalant  à  SUNITINIB 25 mg - SUNITINIB 25 mg- SUTENT 25 mg, gélule;1;11
1507;SUNITINIB (MALATE DE) équivalant à SUNITINIB 50 mg - SUNITINIB 50 mg - SUTENT 50 mg, gélule;1;3
1509;VILDAGLIPTINE 50 mg - GALVUS 50 mg, comprimé;1;12
1510;CYSTINE 500 mg + VITAMINE B6 50 mg - CYSTINE B6 BAILLEUL, comprimé pelliculé;1;2
1511;COLISTIMETHATE SODIQUE 1.000.000 U.I. pour un flacon - COLIMYCINE 1.000.000 U.I., poudre et solvant pour solution injectable;1;3
1512;FLURBIPROFÈNE 8,75 mg - STREFEN 8,75 mg, pastille;1;2
1513;FOLINATE DE CALCIUM 100 mg - NOVAFOLINE 100 mg/10 ml, solution injectable (IV) en flacon (FLACON de 10 ml);1;2
1514;FOLINATE DE CALCIUM 200 mg - NOVAFOLINE 200 mg/20 ml, solution injectable (IV) en flacon (FLACON de 20 ml).;0;1
1515;FOLINATE DE CALCIUM 350 mg - NOVAFOLINE 350 mg/35 ml, solution injectable (IV) en flacon (FLACON de 35 ml);0;1
1516;LACIDIPINE 4 mg - CALDINE 4 mg, comprimé pelliculé sécable;1;2
1517;MYCOPHÉNOLATE MOFÉTIL (CHLORHYDRATE DE) 500 mg - CELLCEPT 500 mg, poudre pour solution à diluer pour perfusion;0;1
1518;TIGECYCLINE 50 mg - TYGACIL 50 mg, poudre pour solution pour perfusion;1;2
1519;PRASUGREL (CHLORHYDRATE DE) équivalent à PRASUGREL 10 mg - PRASUGREL (BROMHYDRATE DE) équivalent à PRASUGREL 10 mg - PRASUGREL (BESILATE DE) équivalent à PRASUGREL 10 mg - EFIENT 10 mg, comprimé pelliculé;1;7
1520;DEXTROMÉTHORPHANE (BROMHYDRATE DE) 1,5 mg/ml - TUSSIDANE 1,5 mg/ml SANS SUCRE, solution buvable édulcorée au maltitol liquide et à la saccharine sodique;1;2
1521;BISACODYL 5 mg - CONTALAX, comprimé gastro-résistant;1;3
1525;PRASUGREL (CHLORHYDRATE DE) équivalant à PRASUGREL 5 mg - PRASUGREL (BROMHYDRATE DE) équivalant à PRASUGREL 5 mg - PRASUGREL (BESILATE DE) équivalent à PRASUGREL 5 mg - EFIENT 5 mg, comprimé pelliculé;1;6
1526;RITONAVIR 100 mg - NORVIR 100 mg, comprimé pelliculé;1;3
1527;TACROLIMUS (MONOHYDRATE DE) équivalant à TACROLIMUS 1 mg pour 1 g - PROTOPIC 0,1 %,  pommade;0;1
1528;METRONIDAZOLE 250 mg - FLAGYL 250 mg, comprimé pelliculé;1;4
1529;METRONIDAZOLE 500 mg - FLAGYL 500 mg, comprimé pelliculé;1;2
1530;LIDOCAÏNE (CHLORHYDRATE DE) équivalant à LIDOCAÏNE 5 g pour 100 g de solution - XYLOCAINE 5 POUR CENT NEBULISEUR, solution pour pulvérisation buccale;0;1
1531;OXYCODONE (CHLORHYDRATE DE) 5 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à NALOXONE (CHLORHYDRATE DE) 2,5 mg  -TARGINACT 5 mg/2,5 mg, comprimé à libération prolongée;0;1
1532;OXYCODONE (CHLORHYDRATE DE) 10 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à NALOXONE (CHLORHYDRATE DE) 5 mg  -TARGINACT 10 mg/5 mg, comprimé à libération prolongée;1;2
1533;OXYCODONE (CHLORHYDRATE DE) 20 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à NALOXONE (CHLORHYDRATE DE) 10 mg  -TARGINACT 20 mg/10 mg, comprimé à libération prolongée;0;1
1534;OXYCODONE (CHLORHYDRATE DE) 40 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à NALOXONE (CHLORHYDRATE DE) 20 mg  -TARGINACT 40 mg/20 mg, comprimé à libération prolongée;0;1
1535;MIDODRINE (CHLORHYDRATE DE) 2,5 mg - GUTRON 2,5 mg, comprimé;0;1
1536;AGOMELATINE 25 mg - AGOMELATINE ACIDE CITRIQUE (CO-CRISTAL D') équivalant à AGOMELATINE 25 mg - AGOMELATINE UREE (CO-CRISTAL D') équivalant à AGOMELATINE 25 mg - VALDOXAN 25 mg, comprimé pelliculé;1;9
1537;BUPRENORPHINE (CHLORHYDRATE DE) équivalent à BUPRENORPHINE 2 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à NALOXONE 0,5 mg - SUBOXONE 2 mg/0,5 mg, comprimé sublingual;1;2
1538;BUPRENORPHINE (CHLORHYDRATE DE) équivalent à BUPRENORPHINE 8 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à NALOXONE 2 mg - SUBOXONE 8 mg/2 mg, comprimé sublingual;0;1
1539;CLINDAMYCINE (CHLORHYDRATE DE) équivalant à CLINDAMYCINE 150 mg - CLINDAMYCINE (CHLORHYDRATE DE) HYDRATE équivalant à CLINDAMYCINE 150 mg - DALACINE 150 mg, gélule;0;1
