CodeCIS;Denomination_medicament;Forme_pharmaceutique;Voie_administration;Type_procédure_AMM;Date_AMM ;Titulaire(s)
60955940;TRIMEBUTINE BIOGARAN 100 mg, comprimé;comprimé;orale;Procédure nationale;24/01/2006; BIOGARAN
66670503;TRIMEBUTINE BIOGARAN 200 mg, comprimé;comprimé;orale;Procédure nationale;24/01/2006; BIOGARAN
62867108;TRIMEBUTINE BIOGARAN CONSEIL 100 mg, comprimé;comprimé;orale;Procédure nationale;27/06/2006; BIOGARAN
68816348;TRIMEBUTINE CRISTERS 200 mg, comprimé;comprimé;orale;Procédure nationale;27/08/2009; CRISTERS
63683463;TRIMEBUTINE EG 200 mg, comprimé;comprimé;orale;Procédure nationale;08/02/2006; EG LABO - LABORATOIRES EUROGENERICS
61542706;TRIMEBUTINE EVOLUGEN 200 mg, comprimé;comprimé;orale;Procédure nationale;27/08/2009; EVOLUPHARM
69125020;TRIMEBUTINE MYLAN CONSEIL 100 mg, comprimé;comprimé;orale;Procédure nationale;14/03/2002; MYLAN SAS
63526743;TRIMEBUTINE SUBSTIPHARM 200 mg, comprimé;comprimé;orale;Procédure nationale;05/07/2010; SUBSTIPHARM
61924474;TRIMEBUTINE SUN 200 mg, comprimé;comprimé;orale;Procédure nationale;27/08/2009; SUN PHARMA FRANCE
65239699;TRIMEBUTINE ZENTIVA 200 mg, comprimé;comprimé;orale;Procédure nationale;27/08/2009; ZENTIVA FRANCE
62526007;TRIMEBUTINE ZYDUS 200 mg, comprimé;comprimé;orale;Procédure nationale;10/06/2010; ZYDUS FRANCE
67700337;TWYNSTA 40 mg/10 mg, comprimé;comprimé;orale;Procédure centralisée;07/10/2010; BOEHRINGER INGELHEIM INTERNATIONAL
64505047;TWYNSTA 40 mg/5 mg, comprimé;comprimé;orale;Procédure centralisée;07/10/2010; BOEHRINGER INGELHEIM INTERNATIONAL
69032413;TWYNSTA 80 mg/10 mg, comprimé;comprimé;orale;Procédure centralisée;07/10/2010; BOEHRINGER INGELHEIM INTERNATIONAL
66797543;TWYNSTA 80 mg/5 mg, comprimé;comprimé;orale;Procédure centralisée;07/10/2010; BOEHRINGER INGELHEIM INTERNATIONAL
66565203;VABLYS 10 mg, comprimé vaginal;comprimé;vaginale;Procédure de reconnaissance mutuelle;08/02/2018; GEDEON RICHTER
63308748;VISANNE 2 mg, comprimé;comprimé;orale;Procédure décentralisée;28/01/2010; BAYER HEALTHCARE
66520037;VOTUBIA 10 mg, comprimé;comprimé;orale;Procédure centralisée;02/09/2011; NOVARTIS EUROPHARM (IRLANDE)
61063232;VOTUBIA 2,5 mg, comprimé;comprimé;orale;Procédure centralisée;02/09/2011; NOVARTIS EUROPHARM (IRLANDE)
60223417;VOTUBIA 5 mg, comprimé;comprimé;orale;Procédure centralisée;02/09/2011; NOVARTIS EUROPHARM (IRLANDE)
67253128;VOXPAX, comprimé à croquer;comprimé;sublinguale;Procédure nationale;23/11/2018; LEHNING
61726688;WYSTAMM 10 mg, comprimé;comprimé;orale;Procédure de reconnaissance mutuelle;04/02/2008; J URIACH & CIA SA
64191689;ZALASTA 10 mg, comprimé;comprimé;orale;Procédure centralisée;27/09/2007; KRKA (SLOVENIE)
62022612;ZALASTA 5 mg, comprimé;comprimé;orale;Procédure centralisée;27/09/2007; KRKA (SLOVENIE)
63996294;ZALASTA 7,5 mg, comprimé;comprimé;orale;Procédure centralisée;27/09/2007; KRKA (SLOVENIE)
68829121;ZEBINIX 800 mg, comprimé;comprimé;orale;Procédure centralisée;21/04/2009; BIAL - PORTELA & CA (PORTUGAL)
63526280;ZENALIA, comprimé sublingual;comprimé;sublinguale;Procédure nationale;24/11/2004; BOIRON
65565944;ZENTEL 400 mg, comprimé;comprimé;orale;Procédure nationale;24/05/2005; GLAXOSMITHKLINE
68606225;ZOLMITRIPTAN EG 2,5 mg, comprimé;comprimé;orale;Procédure nationale;21/10/2011; EG LABO - LABORATOIRES EUROGENERICS
60206332;ACTIFED RHUME JOUR ET NUIT, comprimé;comprimé ;orale;Procédure nationale;08/08/2001; JOHNSON & JOHNSON SANTE BEAUTE FRANCE
60028495;DOLIRHUMEPRO PARACETAMOL, PSEUDOEPHEDRINE ET DOXYLAMINE, comprimé;comprimé ;orale;Procédure nationale;15/12/2005; OPELLA HEALTHCARE FRANCE
66449857;OPTIKINZY 250 microgrammes/35 microgrammes, comprimé;comprimé ;orale;Procédure décentralisée;02/02/2018; LABORATOIRES MAJORELLE
60425707;ORALAIR 100 IR & 300 IR, comprimé sublingual;comprimé ;sublinguale;Procédure de reconnaissance mutuelle;18/03/2010; STALLERGENES
67126700;TOLVAPTAN TEVA 15 mg, comprimé + TOLVAPTAN TEVA 45 mg, comprimé;comprimé ;orale;Procédure décentralisée;07/05/2020; TEVA (PAYS-BAS)
64599993;TOLVAPTAN TEVA 30 mg, comprimé + TOLVAPTAN TEVA 60 mg, comprimé;comprimé ;orale;Procédure décentralisée;07/05/2020; TEVA (PAYS-BAS)
63235257;TOLVAPTAN TEVA 30 mg, comprimé + TOLVAPTAN TEVA 90 mg, comprimé;comprimé ;orale;Procédure décentralisée;07/05/2020; TEVA (PAYS-BAS)
66674188;AMPHOSCA ORCHITYN, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;31/03/2016; LEHNING
68936600;AMPHOSCA OVARYN, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;19/10/2015; LEHNING
64602165;BIOMAG AGRUMES, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;27/06/2012; LEHNING
62429857;FOSRENOL 1000 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;04/07/2005; SHIRE PHARMACEUTICALS IRELAND (IRLANDE)
63909453;FOSRENOL 500 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;04/07/2005; SHIRE PHARMACEUTICALS IRELAND (IRLANDE)
65651521;FOSRENOL 750 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;04/07/2005; SHIRE PHARMACEUTICALS IRELAND (IRLANDE)
67557241;GAVISCON MENTHE, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;18/04/2005; RECKITT BENCKISER HEALTHCARE FRANCE
65777274;GAVISCONELL SANS SUCRE MENTHE, comprimé à croquer édulcoré à l'aspartam et à l'acésulfame potassique;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;18/04/2005; RECKITT BENCKISER HEALTHCARE FRANCE
63586968;ISENTRESS 100 mg, comprimé à croquer;comprimé à croquer;orale;Procédure centralisée;25/02/2013; MERCK SHARP & DOHME (PAYS-BAS)
67315206;ISENTRESS 25 mg, comprimé à croquer;comprimé à croquer;orale;Procédure centralisée;25/02/2013; MERCK SHARP & DOHME (PAYS-BAS)
60148893;LANTHANE MYLAN 1000 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;08/01/2021; MYLAN SAS
60897533;LANTHANE MYLAN 500 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;08/01/2021; MYLAN SAS
60731305;LANTHANE MYLAN 750 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;08/01/2021; MYLAN SAS
62158929;LAROSCORBINE 500 mg SANS SUCRE, comprimé à croquer édulcoré à l'aspartam;comprimé à croquer;orale;Procédure nationale;08/01/2002; BAYER HEALTHCARE
64216427;MAALOX MAUX D'ESTOMAC HYDROXYDE D'ALUMINIUM/HYDROXYDE DE MAGNESIUM 400 mg/400 mg SANS SUCRE FRUITS ROUGES, comprimé à croquer édulcoré à la saccharine sodique, au sorbitol et au maltitol;comprimé à croquer;orale;Procédure nationale;06/01/2011; OPELLA HEALTHCARE FRANCE
69265638;MONTELUKAST ACCORD 4 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;27/10/2017; ACCORD HEALTHCARE FRANCE
65843557;MONTELUKAST ACCORD 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;27/10/2017; ACCORD HEALTHCARE FRANCE
62735455;MONTELUKAST ARROW LAB 4 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;13/01/2017; ARROW GENERIQUES
62518601;MONTELUKAST ARROW LAB 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;13/01/2017; ARROW GENERIQUES
68950817;MONTELUKAST BGR 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;11/10/2016; BIOGARAN
67943111;MONTELUKAST CRISTERS 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;29/04/2011; CRISTERS
65451809;MONTELUKAST EG 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;21/10/2011; EG LABO - LABORATOIRES EUROGENERICS
67635925;MONTELUKAST EVOLUGEN 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;17/07/2015; EVOLUPHARM
68283672;MONTELUKAST KRKA 4 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;16/12/2010; KRKA (SLOVENIE)
60990208;MONTELUKAST KRKA 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;16/12/2010; KRKA (SLOVENIE)
61290319;MONTELUKAST MYLAN 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;21/04/2011; MYLAN SAS
66337630;MONTELUKAST SANDOZ 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;02/03/2011; SANDOZ
64636979;MONTELUKAST SUN 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;20/04/2012; SUN PHARMA FRANCE
61422735;MONTELUKAST TEVA 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;21/04/2009; TEVA SANTE
66040892;MONTELUKAST ZENTIVA 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;11/10/2016; ZENTIVA FRANCE
65726148;MONTELUKAST ZYDUS 5 mg, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;28/01/2011; ZYDUS FRANCE
66056836;OROCAL VITAMINE D3 500 mg/1000 UI, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;17/07/2017; ARROW GENERIQUES
69628395;RENNIE ORANGE, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;10/08/2005; BAYER HEALTHCARE
66471946;SCLEROCALCINE, comprimé à croquer;comprimé à croquer;sublinguale;Procédure nationale;07/08/2020; LEHNING
64561462;SINGULAIR 4 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;27/03/2009; ORGANON FRANCE
64708962;SINGULAIR 5 mg, comprimé à croquer;comprimé à croquer;orale;Autorisation d'importation parallèle;26/05/2015; DIFARMED (ESPAGNE)
67042889;SINUSPAX, comprimé à croquer;comprimé à croquer;sublinguale;Procédure nationale;07/09/2015; LEHNING
63681398;SPORTENINE, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;18/01/2005; BOIRON
65666007;STRUCTOCAL VITAMINE D3 1000 mg/880 UI, comprimé à croquer;comprimé à croquer;orale;Procédure décentralisée;14/06/2012; PIERRE FABRE MEDICAMENT
63082110;TAHOR 10 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;04/10/2010; PFIZER PFE FRANCE
63998110;TAHOR 20 mg, comprimé à croquer;comprimé à croquer;orale;Procédure de reconnaissance mutuelle;04/10/2010; PFIZER PFE FRANCE
62955775;VELPHORO 500 mg, comprimé à croquer;comprimé à croquer;orale;Procédure centralisée;26/08/2014; VIFOR FRESENIUS MEDICAL CARE RENAL PHARMA FRANCE
62708942;VITAMINE C UPSA 500 mg fruit exotique, comprimé à croquer;comprimé à croquer;orale;Procédure nationale;20/03/2001; UPSA
68288833;CALCIFORTE VITAMINE D3, comprimé à croquer, à sucer ou dispersible;comprimé à croquer à sucer ou dispersible;orale;Procédure nationale;17/04/2001; GRIMBERG
61201943;CALCIUM VITAMINE D3 EG 500 mg/400 UI, comprimé à croquer ou à sucer;comprimé à croquer ou à sucer;orale;Procédure nationale;06/03/2001; EG LABO - LABORATOIRES EUROGENERICS
68445462;CALCIUM/VITAMINE D3 ZYDUS 500 mg/400 U.I., comprimé à croquer ou à sucer;comprimé à croquer ou à sucer;orale;Procédure nationale;21/03/2011; ZYDUS FRANCE
60120666;DUAVIVE 0,45 mg/20 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure centralisée;16/12/2014; PFIZER EUROPE MA EEIG (BELGIQUE)
60952314;GLICLAZIDE ARROW 60 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;01/08/2013; ARROW GENERIQUES
61138546;GLICLAZIDE ARROW LAB 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;03/07/2008; ARROW GENERIQUES
69739716;GLICLAZIDE BGR 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;24/11/2008; BIOGARAN
64892925;GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure de reconnaissance mutuelle;17/03/2015; EG LABO - LABORATOIRES EUROGENERICS
65485245;GLICLAZIDE KRKA 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;05/07/2013; KRKA (SLOVENIE)
62326355;GLICLAZIDE KRKA 60 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;05/07/2013; KRKA (SLOVENIE)
66202636;GLICLAZIDE MYLAN 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;02/07/2008; MYLAN SAS
65571438;GLICLAZIDE MYLAN PHARMA 60 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;01/08/2013; MYLAN SAS
66496173;GLICLAZIDE SANDOZ 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;02/07/2008; SANDOZ
60300340;GLICLAZIDE TEVA 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;02/07/2008; TEVA SANTE
69537967;GLICLAZIDE ZENTIVA 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure nationale;29/10/2010; ZENTIVA FRANCE
62851449;GLICLAZIDE ZYDUS 30 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure nationale;16/12/2010; ZYDUS FRANCE
63728734;GLICLAZIDE ZYDUS FRANCE 60 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure nationale;09/05/2019; ZYDUS FRANCE
67290596;NATRIXAM 1,5 mg/10 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;14/02/2014; LES LABORATOIRES SERVIER
66660014;NATRIXAM 1,5 mg/5 mg, comprimé à libération modifiée;comprimé à libération modifiée;orale;Procédure décentralisée;13/02/2014; LES LABORATOIRES SERVIER
65064520;GLICLAZIDE MYLAN 60 mg, comprimé sécable à libération modifiée;comprimé à libération modifiée sécable;orale;Procédure décentralisée;01/02/2018; MYLAN SAS
63318030;GLICLAZIDE SERVIER 60 mg, comprimé sécable à libération modifiée;comprimé à libération modifiée sécable;orale;Procédure décentralisée;08/01/2010; LES LABORATOIRES SERVIER
69898857;ALFUZOSINE CRISTERS LP 10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;02/09/2011; CRISTERS
66620532;ALFUZOSINE EG L.P. 10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;13/10/2005; EG LABO - LABORATOIRES EUROGENERICS
60513032;ALFUZOSINE MYLAN L.P. 10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;11/10/2005; MYLAN SAS
63622510;ALFUZOSINE SANDOZ L.P. 10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;11/10/2005; SANDOZ
69490193;ALFUZOSINE SUN LP 10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure de reconnaissance mutuelle;16/12/2008; SUN PHARMA FRANCE
67346714;ALFUZOSINE TEVA SANTE L.P. 10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;11/10/2005; TEVA SANTE
63143652;ALFUZOSINE ZYDUS L.P. 10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;07/08/2007; ZYDUS FRANCE
68578854;CIRCADIN 2 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;29/06/2007; RAD NEURIM PHARMACEUTICALS EEC
60756917;CONCERTA LP 18 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure de reconnaissance mutuelle;28/03/2003; JANSSEN CILAG
63930084;CONCERTA LP 36 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure de reconnaissance mutuelle;28/03/2003; JANSSEN CILAG
60047182;CONCERTA LP 54 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure de reconnaissance mutuelle;28/03/2003; JANSSEN CILAG
64380476;CORTIMENT 9 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure de reconnaissance mutuelle;23/06/2016; FERRING (FRANCE)
65525280;DOXAZOSINE ARROW LP 8 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;12/12/2011; ARROW GENERIQUES
61689364;DOXAZOSINE SUBSTIPHARM LP 4 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;05/07/2013; SUBSTIPHARM
66978789;DOXAZOSINE SUBSTIPHARM LP 8 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;12/12/2011; SUBSTIPHARM
67970560;DOXAZOSINE TEVA LP 4 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;05/06/2009; TEVA SANTE
65037007;ENVARSUS 0,75 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;18/07/2014; CHIESI FARMACEUTICI
69590806;ENVARSUS 1 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;18/07/2014; CHIESI FARMACEUTICI
64349915;ENVARSUS 4 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;18/07/2014; CHIESI FARMACEUTICI
60862062;INDAPAMIDE KRKA LP 1,5 mg, comprimé pelliculé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;10/09/2008; KRKA (SLOVENIE)
64793585;LEVODOPA CARBIDOPA TEVA LP 100 mg/25 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure de reconnaissance mutuelle;18/10/2006; TEVA SANTE
60914000;LEVODOPA CARBIDOPA TEVA LP 200 mg/50 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure de reconnaissance mutuelle;18/10/2006; TEVA SANTE
68333755;MESTINON LP 180 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;19/06/2015; MEDA PHARMA
68296221;METHYLPHENIDATE MYLAN PHARMA LP 18 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;12/01/2018; MYLAN SAS
69379595;METHYLPHENIDATE MYLAN PHARMA LP 36 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;12/01/2018; MYLAN SAS
67844330;METHYLPHENIDATE MYLAN PHARMA LP 54 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;12/01/2018; MYLAN SAS
66294200;MONOALGIC L.P. 100 mg, comprimé à libération prolongée (UNE PRISE QUOTIDIENNE);comprimé à libération prolongée;orale;Procédure nationale;02/02/2005; SANOFI AVENTIS FRANCE
61587060;MONOALGIC L.P. 200 mg, comprimé à libération prolongée (UNE PRISE QUOTIDIENNE);comprimé à libération prolongée;orale;Procédure nationale;02/02/2005; SANOFI AVENTIS FRANCE
68508051;MONOALGIC L.P. 300 mg, comprimé à libération prolongée (UNE PRISE QUOTIDIENNE);comprimé à libération prolongée;orale;Procédure nationale;02/02/2005; SANOFI AVENTIS FRANCE
61823589;NEVIRAPINE ACCORD LP 400 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;02/05/2018; ACCORD HEALTHCARE FRANCE
68759947;NEVIRAPINE CRISTERS LP 400 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure nationale;06/04/2017; CRISTERS
60678735;NEVIRAPINE MYLAN L.P. 400 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;26/12/2017; MYLAN SAS
60433166;NEVIRAPINE SANDOZ LP 400 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;11/09/2017; SANDOZ
66890524;NEVIRAPINE TEVA LP 400 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;23/06/2017; TEVA SANTE
65914011;OPRYMEA 0,26 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;11/11/2013; KRKA (SLOVENIE)
62286576;OPRYMEA 0,52 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;11/11/2013; KRKA (SLOVENIE)
68994742;OPRYMEA 1,05 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;11/11/2013; KRKA (SLOVENIE)
67319215;OPRYMEA 2,1 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure centralisée;11/11/2013; KRKA (SLOVENIE)
68243717;OXSYNIA LP 10 mg/5 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;15/01/2018; MUNDIPHARMA
69860739;OXSYNIA LP 15 mg/7,5 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;15/01/2018; MUNDIPHARMA
67973720;OXSYNIA LP 2,5 mg/1,25 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;15/01/2018; MUNDIPHARMA
65244963;OXSYNIA LP 20 mg/10 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;15/01/2018; MUNDIPHARMA
62319791;OXSYNIA LP 30 mg/15 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Procédure décentralisée;15/01/2018; MUNDIPHARMA
